startup_name,sector,city,total_raised,total_rounds,latest_round,last_raise,months_since_raise,recency_score,momentum_score,scale_score,stage_score_norm,health_score,risk_flag
Muvizz,Movie-on-demand platform,Singapore,350000.0,1,Seed,2015-10-01,52.2,14.705882352941174,12.5,0.008136794865356968,16.666666666666664,11.6,HIGH RISK - No raise in 24+ months
Firsttouch,Local Mobile OS,Gurgaon,0.0,1,Seed,2015-09-30,52.2,14.705882352941174,12.5,0.0,16.666666666666664,11.6,HIGH RISK - No raise in 24+ months
Capabiliti,Employee OnBoarding & Orientation platform,Noida,400000.0,1,Seed,2015-09-24,52.4,14.379084967320267,12.5,0.009299194131836535,16.666666666666664,11.5,HIGH RISK - No raise in 24+ months
Travelkhana,online meal-booking platform for train travelers,Delhi,0.0,1,Seed,2015-09-25,52.4,14.379084967320267,12.5,0.0,16.666666666666664,11.5,HIGH RISK - No raise in 24+ months
Amigobulls,Stock Market Portal,Bengaluru,0.0,1,Seed,2015-09-23,52.4,14.379084967320267,12.5,0.0,16.666666666666664,11.5,HIGH RISK - No raise in 24+ months
Connectabank,Financial Products lead generation platform,Mumbai,0.0,1,Seed,2015-09-21,52.5,14.215686274509807,12.5,0.0,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Gamexs.In,Pre-owned games Marketplace,Delhi,0.0,1,Seed,2015-09-22,52.5,14.215686274509807,12.5,0.0,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Plabro,Real Estate Broker Platform App,Delhi,350000.0,1,Seed,2015-09-18,52.6,14.052287581699346,12.5,0.008136794865356968,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Labstreet,Diagnostic Labs aggregator platform,Gurgaon,150000.0,1,Seed,2015-09-18,52.6,14.052287581699346,12.5,0.0034871977994387006,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Neotrade Analytics,Real-Time stock data platform,Bengaluru,235000.0,1,Seed,2015-09-21,52.5,14.215686274509807,12.5,0.005463276552453964,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Dishco,Food discovery & table booking app,Mumbai,0.0,1,Seed,2015-09-21,52.5,14.215686274509807,12.5,0.0,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Briston Technomach,Internet of Things platform,Delhi,150000.0,1,Seed,2015-09-18,52.6,14.052287581699346,12.5,0.0034871977994387006,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Bueno,Online Food ordering & delivery,Gurgaon,600000.0,1,Seed,2015-09-17,52.6,14.052287581699346,12.5,0.013948791197754802,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Instalively,Video Streaming,Delhi,240000.0,2,Seed,2015-04-06,58.1,5.06535947712419,25.0,0.005579516479101921,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Dailyninja,Hyperlocal Delivery Platform,Bengaluru,0.0,1,Seed,2015-09-19,52.6,14.052287581699346,12.5,0.0,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Villfarm,Sustainable Agri-inputs Firm,Bengaluru,0.0,1,Seed,2015-09-22,52.5,14.215686274509807,12.5,0.0,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Furdo,Online Interior Designing platform,Bengaluru,400000.0,1,Seed,2015-09-22,52.5,14.215686274509807,12.5,0.009299194131836535,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Paintcollar,Designer Merchandize Marketplace,Mumbai,0.0,1,Seed,2015-09-17,52.6,14.052287581699346,12.5,0.0,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Korra,Private Label Apparel sales,Delhi,300000.0,1,Seed,2015-09-22,52.5,14.215686274509807,12.5,0.006974395598877401,16.666666666666664,11.4,HIGH RISK - No raise in 24+ months
Canvasflip,Mobile App testing platform,Hyderabad,1200000.0,1,Seed,2015-09-14,52.7,13.888888888888886,12.5,0.027897582395509605,16.666666666666664,11.3,HIGH RISK - No raise in 24+ months
Fyne,Home Fitting & Fixtures Marketplace,Bengaluru,0.0,1,Seed,2015-09-15,52.7,13.888888888888886,12.5,0.0,16.666666666666664,11.3,HIGH RISK - No raise in 24+ months
Tea Trails,Chain of Tea Caf\\xc3\\xa9\\xe2\\x80\\x99s,Mumbai,1000000.0,1,Seed,2015-09-15,52.7,13.888888888888886,12.5,0.02324798532959134,16.666666666666664,11.3,HIGH RISK - No raise in 24+ months
Wedmegood.Com,Wedding Planning Platform,Gurgaon,410000.0,1,Seed,2015-09-16,52.7,13.888888888888886,12.5,0.009531673985132449,16.666666666666664,11.3,HIGH RISK - No raise in 24+ months
Xstok,B2B Mobile Auction Marketplace,Mumbai,450000.0,1,Seed,2015-09-16,52.7,13.888888888888886,12.5,0.010461593398316102,16.666666666666664,11.3,HIGH RISK - No raise in 24+ months
Renomania,Home Design & D\\xc3\\xa9cor platform,Delhi,0.0,1,Seed,2015-09-11,52.8,13.72549019607844,12.5,0.0,16.666666666666664,11.3,HIGH RISK - No raise in 24+ months
The/Nudge Foundation,Non Profit Organization to alleviate poverty,Bengaluru,315000.0,1,Seed,2015-09-10,52.9,13.562091503267979,12.5,0.007323115378821272,16.666666666666664,11.2,HIGH RISK - No raise in 24+ months
Gurug Learning,Teacher empowerment platform,Bengaluru,0.0,1,Seed,2015-09-08,52.9,13.562091503267979,12.5,0.0,16.666666666666664,11.2,HIGH RISK - No raise in 24+ months
Mockbank,Government Test Preparation platform,Bengaluru,400000.0,1,Seed,2015-09-08,52.9,13.562091503267979,12.5,0.009299194131836535,16.666666666666664,11.2,HIGH RISK - No raise in 24+ months
Reportbee,Smart Report Cards for Schools,Chennai,0.0,1,Seed,2015-09-08,52.9,13.562091503267979,12.5,0.0,16.666666666666664,11.2,HIGH RISK - No raise in 24+ months
Youthkiawaaz,Community Driven News/Views Platform,Delhi,600000.0,1,Seed,2015-09-07,53.0,13.398692810457518,12.5,0.013948791197754802,16.666666666666664,11.2,HIGH RISK - No raise in 24+ months
Blubox,ECommerce Brands\\xe2\\x80\\x99 Full Service Agency,Mumbai,100000.0,1,Seed,2015-09-04,53.1,13.235294117647058,12.5,0.0023247985329591337,16.666666666666664,11.1,HIGH RISK - No raise in 24+ months
Roomcentral,Cloud-based Hotel Booking Platform,Bengaluru,2000000.0,1,Seed,2015-09-04,53.1,13.235294117647058,12.5,0.04649597065918268,16.666666666666664,11.1,HIGH RISK - No raise in 24+ months
Jobspire,Job Search Platform,Bengaluru,260000.0,1,Seed,2015-09-03,53.1,13.235294117647058,12.5,0.006044476185693748,16.666666666666664,11.1,HIGH RISK - No raise in 24+ months
Hijinny,Beauty & Wellness Services Marketplace,Mumbai,0.0,1,Seed,2015-09-03,53.1,13.235294117647058,12.5,0.0,16.666666666666664,11.1,HIGH RISK - No raise in 24+ months
Clapsnslaps,Online Movie Review Platform,Mumbai,150000.0,1,Seed,2015-09-04,53.1,13.235294117647058,12.5,0.0034871977994387006,16.666666666666664,11.1,HIGH RISK - No raise in 24+ months
Iamwire,Digital Media publishing platform,Gurgaon,0.0,1,Seed,2015-08-29,53.3,12.908496732026151,12.5,0.0,16.666666666666664,11.0,HIGH RISK - No raise in 24+ months
Toflo,FinTech Startup Incubation platform,Mumbai,100000.0,1,Seed,2015-09-01,53.2,13.071895424836597,12.5,0.0023247985329591337,16.666666666666664,11.0,HIGH RISK - No raise in 24+ months
Betterbutter.In,online recipe sharing platform,Delhi,0.0,1,Seed,2015-08-28,53.3,12.908496732026151,12.5,0.0,16.666666666666664,11.0,HIGH RISK - No raise in 24+ months
Rollmafia,QSR Restaurant Chain,Pune,160000.0,1,Seed,2015-08-28,53.3,12.908496732026151,12.5,0.003719677652734614,16.666666666666664,11.0,HIGH RISK - No raise in 24+ months
Eazy Coach,Education Marketplace,Kolkata,0.0,1,Seed,2015-08-27,53.3,12.908496732026151,12.5,0.0,16.666666666666664,11.0,HIGH RISK - No raise in 24+ months
Jolly Food Fellow,Food Customer analytics platform,Ahmedabad,300000.0,1,Seed,2015-08-24,53.4,12.74509803921569,12.5,0.006974395598877401,16.666666666666664,10.9,HIGH RISK - No raise in 24+ months
Rbus,Tech enabled AC bus service,Mumbai,0.0,1,Seed,2015-08-24,53.4,12.74509803921569,12.5,0.0,16.666666666666664,10.9,HIGH RISK - No raise in 24+ months
Foodtalkindia,Online Food Community Platform,Gurgaon,500000.0,1,Seed,2015-08-26,53.4,12.74509803921569,12.5,0.01162399266479567,16.666666666666664,10.9,HIGH RISK - No raise in 24+ months
Ezysolare,solar products and services marketplace,Ahmedabad,0.0,1,Seed,2015-08-26,53.4,12.74509803921569,12.5,0.0,16.666666666666664,10.9,HIGH RISK - No raise in 24+ months
Belita,On-Demand Beauty Service,Mumbai,400000.0,1,Seed,2015-08-26,53.4,12.74509803921569,12.5,0.009299194131836535,16.666666666666664,10.9,HIGH RISK - No raise in 24+ months
Izofy,Scientific Horoscope Online Assistance platform,Kolkata,0.0,1,Seed,2015-08-24,53.4,12.74509803921569,12.5,0.0,16.666666666666664,10.9,HIGH RISK - No raise in 24+ months
Bookmein,Professional Service Appointment booking service,Mumbai,400000.0,1,Seed,2015-08-24,53.4,12.74509803921569,12.5,0.009299194131836535,16.666666666666664,10.9,HIGH RISK - No raise in 24+ months
Labsadvisor,Online Diagnostic Tests Marketplace,Delhi,156000.0,1,Seed,2015-08-20,53.6,12.41830065359477,12.5,0.003626685711416249,16.666666666666664,10.8,HIGH RISK - No raise in 24+ months
Twyst,Location based engagement & rewards platform,Gurgaon,0.0,1,Seed,2015-08-18,53.6,12.41830065359477,12.5,0.0,16.666666666666664,10.8,HIGH RISK - No raise in 24+ months
Flatpebble,Online marketplace for Photographers,Hyderabad,600000.0,1,Seed,2015-08-20,53.6,12.41830065359477,12.5,0.013948791197754802,16.666666666666664,10.8,HIGH RISK - No raise in 24+ months
Bluegape.Com,Visual Blogging platform,Delhi,600000.0,1,Seed,2015-08-20,53.6,12.41830065359477,12.5,0.013948791197754802,16.666666666666664,10.8,HIGH RISK - No raise in 24+ months
Hyperverge,Deep Learning Cloud Algorithms,Chennai,1000000.0,1,Seed,2015-08-18,53.6,12.41830065359477,12.5,0.02324798532959134,16.666666666666664,10.8,HIGH RISK - No raise in 24+ months
Fashionove,Fashion Search & Review Platform,Kolkata,0.0,1,Seed,2015-08-19,53.6,12.41830065359477,12.5,0.0,16.666666666666664,10.8,HIGH RISK - No raise in 24+ months
Sampurnearth,Waste Management Solutions,Mumbai,160000.0,1,Seed,2015-08-17,53.7,12.25490196078431,12.5,0.003719677652734614,16.666666666666664,10.7,HIGH RISK - No raise in 24+ months
Vanitycube,On-Demand Beauty Services,Delhi,0.0,1,Seed,2015-08-14,53.8,12.091503267973863,12.5,0.0,16.666666666666664,10.7,HIGH RISK - No raise in 24+ months
Massblurb,Digital Marketing automation solution,Mumbai,0.0,1,Seed,2015-08-13,53.8,12.091503267973863,12.5,0.0,16.666666666666664,10.7,HIGH RISK - No raise in 24+ months
Edu4Share,Exam Preparation Platform,Delhi,220000.0,1,Seed,2015-08-17,53.7,12.25490196078431,12.5,0.005114556772510094,16.666666666666664,10.7,HIGH RISK - No raise in 24+ months
Etaout,Ecommerce Marketing Software Platform,Noida,500000.0,1,Seed,2015-08-13,53.8,12.091503267973863,12.5,0.01162399266479567,16.666666666666664,10.7,HIGH RISK - No raise in 24+ months
Fixy,On demand cleaning & fixing services,Mumbai,0.0,1,Seed,2015-08-17,53.7,12.25490196078431,12.5,0.0,16.666666666666664,10.7,HIGH RISK - No raise in 24+ months
Msm Box,Beauty & Lifestyle platform,Delhi,0.0,1,Seed,2015-08-17,53.7,12.25490196078431,12.5,0.0,16.666666666666664,10.7,HIGH RISK - No raise in 24+ months
Esadar,ecommerce,Delhi,80000.0,1,Seed,2015-08-10,53.9,11.928104575163403,12.5,0.001859838826367307,16.666666666666664,10.6,HIGH RISK - No raise in 24+ months
Storemore.In,Self-Storage Spaces,Noida,0.0,1,Seed,2015-08-07,54.0,11.764705882352942,12.5,0.0,16.666666666666664,10.6,HIGH RISK - No raise in 24+ months
Klozee,Luxury Apparel rental,Bengaluru,0.0,1,Seed,2015-08-06,54.0,11.764705882352942,12.5,0.0,16.666666666666664,10.6,HIGH RISK - No raise in 24+ months
Carl\\Xe2\\X80\\X99S Jr,Fast food Chain Franchisee,Gurgaon,630000.0,1,Seed,2015-08-07,54.0,11.764705882352942,12.5,0.014646230757642544,16.666666666666664,10.6,HIGH RISK - No raise in 24+ months
Loudshout,anonymous bulletin board app,Delhi,0.0,1,Seed,2015-08-06,54.0,11.764705882352942,12.5,0.0,16.666666666666664,10.6,HIGH RISK - No raise in 24+ months
Wow! Momo,Quick Service Restaurant Chain,Kolkata,1600000.0,1,Seed,2015-08-11,53.9,11.928104575163403,12.5,0.03719677652734614,16.666666666666664,10.6,HIGH RISK - No raise in 24+ months
Appvigil,App security\\xc2\\xa0 testing platform,Mumbai,500000.0,1,Seed,2015-08-06,54.0,11.764705882352942,12.5,0.01162399266479567,16.666666666666664,10.6,HIGH RISK - No raise in 24+ months
Inkmonk,Online printing marketplace,Chennai,250000.0,1,Seed,2015-08-10,53.9,11.928104575163403,12.5,0.005811996332397835,16.666666666666664,10.6,HIGH RISK - No raise in 24+ months
Wetravelsolo,Travel community platform,Delhi,0.0,1,Seed,2015-08-06,54.0,11.764705882352942,12.5,0.0,16.666666666666664,10.6,HIGH RISK - No raise in 24+ months
Actionable Analytics,Machine Learning Platform,New Delhi/ Houston,0.0,1,Seed,2015-08-10,53.9,11.928104575163403,12.5,0.0,16.666666666666664,10.6,HIGH RISK - No raise in 24+ months
Ressy,Restaurant Discount app,Pune,400000.0,1,Seed,2015-08-01,54.2,11.437908496732035,12.5,0.009299194131836535,16.666666666666664,10.5,HIGH RISK - No raise in 24+ months
Glowship,Energy & Environment Online Marketplace,Bengaluru,0.0,1,Seed,2015-08-03,54.1,11.601307189542482,12.5,0.0,16.666666666666664,10.5,HIGH RISK - No raise in 24+ months
Jusride,Self Driven Car rental,Mumbai,0.0,1,Seed,2015-08-03,54.1,11.601307189542482,12.5,0.0,16.666666666666664,10.5,HIGH RISK - No raise in 24+ months
Zocalo,Rental Accomodation finder,Delhi,0.0,1,Seed,2015-08-05,54.1,11.601307189542482,12.5,0.0,16.666666666666664,10.5,HIGH RISK - No raise in 24+ months
The Home Salon,on-demand home beauty and wellness portal,Mumbai,0.0,1,Seed,2015-08-03,54.1,11.601307189542482,12.5,0.0,16.666666666666664,10.5,HIGH RISK - No raise in 24+ months
Sunday Realty Solutions,Tech Platform for property brokers,Mumbai,785000.0,1,Seed,2015-08-05,54.1,11.601307189542482,12.5,0.0182496684837292,16.666666666666664,10.5,HIGH RISK - No raise in 24+ months
Cuelearn,Tech-enabled learning,Delhi,0.0,1,Seed,2015-08-03,54.1,11.601307189542482,12.5,0.0,16.666666666666664,10.5,HIGH RISK - No raise in 24+ months
Grex,fund raising platform for startups,Pune,650000.0,1,Seed,2015-08-05,54.1,11.601307189542482,12.5,0.01511119046423437,16.666666666666664,10.5,HIGH RISK - No raise in 24+ months
Noodle Play,Chinese food delivery,Mumbai,168000.0,1,Seed,2015-07-30,54.3,11.274509803921575,12.5,0.003905661535371345,16.666666666666664,10.4,HIGH RISK - No raise in 24+ months
Cartisan,On-Demand Car services App,Bengaluru,0.0,1,Seed,2015-07-30,54.3,11.274509803921575,12.5,0.0,16.666666666666664,10.4,HIGH RISK - No raise in 24+ months
Truehb,Medical Tech Instruments,Delhi,2400000.0,1,Seed,2015-07-29,54.3,11.274509803921575,12.5,0.05579516479101921,16.666666666666664,10.4,HIGH RISK - No raise in 24+ months
Myonsto,Online Grocers,Ahmedabad,320000.0,1,Seed,2015-07-23,54.5,10.947712418300654,12.5,0.007439355305469228,16.666666666666664,10.3,HIGH RISK - No raise in 24+ months
Townrush,B2B logistics delivery platform,Bengaluru,0.0,1,Seed,2015-07-27,54.4,11.111111111111114,12.5,0.0,16.666666666666664,10.3,HIGH RISK - No raise in 24+ months
Shopatplaces,Ethnic/ Traditional Fashion Store,Delhi,0.0,1,Seed,2015-07-25,54.4,11.111111111111114,12.5,0.0,16.666666666666664,10.3,HIGH RISK - No raise in 24+ months
Icrushiflush,Casual Dating App,Mumbai,0.0,1,Seed,2015-07-23,54.5,10.947712418300654,12.5,0.0,16.666666666666664,10.3,HIGH RISK - No raise in 24+ months
Bevy,Online Hiring Platform,Bengaluru,0.0,1,Seed,2015-07-27,54.4,11.111111111111114,12.5,0.0,16.666666666666664,10.3,HIGH RISK - No raise in 24+ months
Omnikart,Industrial Supplies B2B ecommerce,Mumbai,100000.0,1,Seed,2015-07-17,54.7,10.620915032679733,12.5,0.0023247985329591337,16.666666666666664,10.2,HIGH RISK - No raise in 24+ months
Zenradius,Online Hiring Platform,Bengaluru,0.0,1,Seed,2015-07-21,54.6,10.784313725490208,12.5,0.0,16.666666666666664,10.2,HIGH RISK - No raise in 24+ months
Wowexpress,Tech enabled logistics platform,Mumbai,500000.0,1,Seed,2015-07-14,54.8,10.457516339869287,12.5,0.01162399266479567,16.666666666666664,10.1,HIGH RISK - No raise in 24+ months
Boxmyspace,Physical Storage warehouses,Mumbai,300000.0,1,Seed,2015-07-14,54.8,10.457516339869287,12.5,0.006974395598877401,16.666666666666664,10.1,HIGH RISK - No raise in 24+ months
\\Xc2\\Xa0Footprints Education,\\xc2\\xa0Pre-School Chain,\\xc2\\xa0Gurgaon,0.0,1,Seed,2015-07-10,54.9,10.294117647058826,12.5,0.0,16.666666666666664,10.1,HIGH RISK - No raise in 24+ months
Instalively.Com,Live video streaming app,Delhi,0.0,1,Seed,2015-07-15,54.8,10.457516339869287,12.5,0.0,16.666666666666664,10.1,HIGH RISK - No raise in 24+ months
\\Xc2\\Xa0Satvacart,\\xc2\\xa0Online Grocery Delivery,\\xc2\\xa0Gurgaon,0.0,1,Seed,2015-07-13,54.8,10.457516339869287,12.5,0.0,16.666666666666664,10.1,HIGH RISK - No raise in 24+ months
\\Xc2\\Xa0Shopsity,\\xc2\\xa0Fashion Info Aggregator App,\\xc2\\xa0Gurgaon,0.0,1,Seed,2015-07-09,55.0,10.13071895424838,12.5,0.0,16.666666666666664,10.0,HIGH RISK - No raise in 24+ months
Ampere,Electric Scooter manufacturer,Coimbatore,0.0,1,Seed,2015-07-08,55.0,10.13071895424838,12.5,0.0,16.666666666666664,10.0,HIGH RISK - No raise in 24+ months
33Coupons,Coupon Aggregator Platform,Kanpur,20000.0,1,Seed,2015-07-08,55.0,10.13071895424838,12.5,0.00046495970659182675,16.666666666666664,10.0,HIGH RISK - No raise in 24+ months
Hopping Chef,Online Food-Tech Platform,Mumbai,470000.0,1,Seed,2015-07-08,55.0,10.13071895424838,12.5,0.010926553104907928,16.666666666666664,10.0,HIGH RISK - No raise in 24+ months
Quinto,Food Discovery App,Pune,0.0,1,Seed,2015-07-08,55.0,10.13071895424838,12.5,0.0,16.666666666666664,10.0,HIGH RISK - No raise in 24+ months
Eatlo,Food Delivery platform,Bengaluru,0.0,1,Seed,2015-07-07,55.0,10.13071895424838,12.5,0.0,16.666666666666664,10.0,HIGH RISK - No raise in 24+ months
\\Xc2\\Xa0Notesgen,\\xc2\\xa0Online Study Notes Marketplace,\\xc2\\xa0New Delhi,0.0,1,Seed,2015-07-09,55.0,10.13071895424838,12.5,0.0,16.666666666666664,10.0,HIGH RISK - No raise in 24+ months
Healthyworld.In,,,400000.0,2,Seed,2015-01-20,60.6,0.9803921568627487,25.0,0.009299194131836535,16.666666666666664,9.9,HIGH RISK - No raise in 24+ months
Confirmttkt,Rail Ticket Confirmation predictor,Bengaluru,0.0,1,Seed,2015-07-06,55.1,9.967320261437905,12.5,0.0,16.666666666666664,9.9,HIGH RISK - No raise in 24+ months
Getnow,Hyperlocal Goods marketplace,Nagpur,0.0,1,Seed,2015-07-06,55.1,9.967320261437905,12.5,0.0,16.666666666666664,9.9,HIGH RISK - No raise in 24+ months
Mydreamstore,,,615000.0,2,Seed,2015-01-21,60.6,0.9803921568627487,25.0,0.014297510977698673,16.666666666666664,9.9,HIGH RISK - No raise in 24+ months
Cloudcherry Analytics,CRM / Analytics platform,Chennai,1000000.0,1,Seed,2015-07-01,55.2,9.803921568627445,12.5,0.02324798532959134,16.666666666666664,9.9,HIGH RISK - No raise in 24+ months
Adwyze,Marketing / Advertising Automation platform,Bengaluru,1000000.0,1,Seed,2015-06-29,55.3,9.640522875816998,12.5,0.02324798532959134,16.666666666666664,9.8,HIGH RISK - No raise in 24+ months
Aagaar.Com,Hyperlocal grocery delivery,Gurgaon,0.0,1,Seed,2015-06-30,55.3,9.640522875816998,12.5,0.0,16.666666666666664,9.8,HIGH RISK - No raise in 24+ months
Getmypeon,Hyperlocal Handyman Services,Mumbai,250000.0,1,Seed,2015-06-26,55.4,9.477124183006552,12.5,0.005811996332397835,16.666666666666664,9.8,HIGH RISK - No raise in 24+ months
Cupick,Social Network for Artists,Bengaluru,120000.0,1,Seed,2015-06-20,55.6,9.150326797385617,12.5,0.0027897582395509605,16.666666666666664,9.7,HIGH RISK - No raise in 24+ months
Vidgyor,Video Advertisement Platform,Bengaluru,500000.0,1,Seed,2015-06-22,55.5,9.313725490196077,12.5,0.01162399266479567,16.666666666666664,9.7,HIGH RISK - No raise in 24+ months
Retention.Ai,App Analytics platform,Bengaluru,500000.0,1,Seed,2015-06-24,55.5,9.313725490196077,12.5,0.01162399266479567,16.666666666666664,9.7,HIGH RISK - No raise in 24+ months
The Porter,Logistics Tech,Mumbai,6000000.0,1,Seed,2015-06-24,55.5,9.313725490196077,12.5,0.13948791197754803,16.666666666666664,9.7,HIGH RISK - No raise in 24+ months
Sigrid Education,Online Education Platform,Noida,0.0,1,Seed,2015-06-24,55.5,9.313725490196077,12.5,0.0,16.666666666666664,9.7,HIGH RISK - No raise in 24+ months
Healthians.Com,Preventive healthcare services,Hyderabad,0.0,1,Seed,2015-06-23,55.5,9.313725490196077,12.5,0.0,16.666666666666664,9.7,HIGH RISK - No raise in 24+ months
Skillangels,Brain Games Platform,Chennai,0.0,1,Seed,2015-06-22,55.5,9.313725490196077,12.5,0.0,16.666666666666664,9.7,HIGH RISK - No raise in 24+ months
Labinapp,Science Learning App,Bengaluru,0.0,1,Seed,2015-06-24,55.5,9.313725490196077,12.5,0.0,16.666666666666664,9.7,HIGH RISK - No raise in 24+ months
Banihal,Algorithmic Match Making Platform,New Delhi / California,0.0,1,Seed,2015-06-22,55.5,9.313725490196077,12.5,0.0,16.666666666666664,9.7,HIGH RISK - No raise in 24+ months
Couponraja,Online Coupon & comparison platform,Mumbai,500000.0,1,Seed,2015-06-16,55.7,8.98692810457517,12.5,0.01162399266479567,16.666666666666664,9.6,HIGH RISK - No raise in 24+ months
Foodabhi,online tiffin service aggregator,Mumbai,0.0,1,Seed,2015-06-16,55.7,8.98692810457517,12.5,0.0,16.666666666666664,9.6,HIGH RISK - No raise in 24+ months
Moovo,On-Demand Logistics Service,Delhi,0.0,1,Seed,2015-06-18,55.7,8.98692810457517,12.5,0.0,16.666666666666664,9.6,HIGH RISK - No raise in 24+ months
Jiffstore,Online Grocery platform,Bengaluru,0.0,1,Seed,2015-06-17,55.7,8.98692810457517,12.5,0.0,16.666666666666664,9.6,HIGH RISK - No raise in 24+ months
Cakart.In,Online Education Marketplace,Bengaluru,0.0,1,Seed,2015-06-18,55.7,8.98692810457517,12.5,0.0,16.666666666666664,9.6,HIGH RISK - No raise in 24+ months
Adstringo,Mobile Compression Software,Mumbai,350000.0,1,Seed,2015-06-11,55.9,8.66013071895425,12.5,0.008136794865356968,16.666666666666664,9.5,HIGH RISK - No raise in 24+ months
Shippr,Intra-City Logistics service,Bengaluru,500000.0,1,Seed,2015-06-15,55.8,8.823529411764724,12.5,0.01162399266479567,16.666666666666664,9.5,HIGH RISK - No raise in 24+ months
Teritree,Digital Marketing Services,Bengaluru,140000.0,1,Seed,2015-06-09,56.0,8.496732026143789,12.5,0.0032547179461427872,16.666666666666664,9.4,HIGH RISK - No raise in 24+ months
Postergully,Artist / Designer Marketplace,Delhi,0.0,1,Seed,2015-06-08,56.0,8.496732026143789,12.5,0.0,16.666666666666664,9.4,HIGH RISK - No raise in 24+ months
Paymango,Mobile Commerce Platform,Gurgaon,234000.0,1,Seed,2015-06-09,56.0,8.496732026143789,12.5,0.005440028567124373,16.666666666666664,9.4,HIGH RISK - No raise in 24+ months
Kwatt Solutions,Renewable energy solutions,Mumbai,500000.0,1,Seed,2015-06-05,56.1,8.333333333333343,12.5,0.01162399266479567,16.666666666666664,9.4,HIGH RISK - No raise in 24+ months
Entropy Innovations,Engineering Innovations,Mumbai,0.0,1,Seed,2015-06-03,56.2,8.169934640522882,12.5,0.0,16.666666666666664,9.3,HIGH RISK - No raise in 24+ months
Little Black Book Delhi,Online City & Lifestyle Guide,Delhi,150000.0,1,Seed,2015-06-03,56.2,8.169934640522882,12.5,0.0034871977994387006,16.666666666666664,9.3,HIGH RISK - No raise in 24+ months
Icustomadeit,Bespoke Merchandize Marketplace,Pune,250000.0,1,Seed,2015-06-03,56.2,8.169934640522882,12.5,0.005811996332397835,16.666666666666664,9.3,HIGH RISK - No raise in 24+ months
Arth Designbuild,Architectural Design & Consulting,Hyderabad,500000.0,1,Seed,2015-06-01,56.2,8.169934640522882,12.5,0.01162399266479567,16.666666666666664,9.3,HIGH RISK - No raise in 24+ months
Allizhealth,Preventive Healthcare Services,Pune,350000.0,1,Seed,2015-06-02,56.2,8.169934640522882,12.5,0.008136794865356968,16.666666666666664,9.3,HIGH RISK - No raise in 24+ months
Eattreatonline,Healthy Food Online Community,Delhi,350000.0,1,Seed,2015-06-01,56.2,8.169934640522882,12.5,0.008136794865356968,16.666666666666664,9.3,HIGH RISK - No raise in 24+ months
Thekarrier,Last Mile Logistics,Bengaluru,240000.0,1,Seed,2015-05-28,56.4,7.843137254901961,12.5,0.005579516479101921,16.666666666666664,9.2,HIGH RISK - No raise in 24+ months
Fleetrover,Logistics Intelligence,Goa,180000.0,1,Seed,2015-05-27,56.4,7.843137254901961,12.5,0.004184637359326441,16.666666666666664,9.2,HIGH RISK - No raise in 24+ months
Eveningflavors,Online Table Reservation,Bengaluru,500000.0,1,Seed,2015-05-22,56.6,7.516339869281055,12.5,0.01162399266479567,16.666666666666664,9.1,HIGH RISK - No raise in 24+ months
\\Xc2\\Xa0Nudgespot,Customer Engagement Platform,Bengaluru,625000.0,1,Seed,2015-05-22,56.6,7.516339869281055,12.5,0.014529990830994585,16.666666666666664,9.1,HIGH RISK - No raise in 24+ months
Knit,,,0.0,1,Seed,2015-05-21,56.6,7.516339869281055,12.5,0.0,16.666666666666664,9.1,HIGH RISK - No raise in 24+ months
Newgen Payments,Payments Solution Provider,Delhi,0.0,1,Seed,2015-05-25,56.5,7.679738562091515,12.5,0.0,16.666666666666664,9.1,HIGH RISK - No raise in 24+ months
Zenparent,Parents focused Web Content,Bengaluru,500000.0,1,Seed,2015-05-25,56.5,7.679738562091515,12.5,0.01162399266479567,16.666666666666664,9.1,HIGH RISK - No raise in 24+ months
Venturesity,Online Job skills Showcase,Bengaluru,270000.0,1,Seed,2015-05-15,56.8,7.189542483660134,12.5,0.0062769560389896615,16.666666666666664,9.0,HIGH RISK - No raise in 24+ months
Redpolka,Online Fashion Aggregator,Mumbai,250000.0,1,Seed,2015-05-14,56.8,7.189542483660134,12.5,0.005811996332397835,16.666666666666664,9.0,HIGH RISK - No raise in 24+ months
Cooey,Health Mobile App,Bengaluru,470000.0,1,Seed,2015-05-19,56.7,7.35294117647058,12.5,0.010926553104907928,16.666666666666664,9.0,HIGH RISK - No raise in 24+ months
Thebetterindia.Com,Online News Media,Bengaluru,0.0,1,Seed,2015-05-18,56.7,7.35294117647058,12.5,0.0,16.666666666666664,9.0,HIGH RISK - No raise in 24+ months
